UNIQUE_KEY,CASE_NUMBER,DATE,BLOCK,IUCR,PRIMARY_TYPE,DESCRIPTION,LOCATION_DESCRIPTION,ARREST,DOMESTIC,BEAT,DISTRICT,FBI_CODE,X_COORDINATE,Y_COORDINATE,YEAR,UPDATED_ON,LATITUDE,LONGITUDE,LOCATION,CURRENT_TIMESTAMP,CRIME_TYPE
8078306,HT311416,2011-05-24 00:00:00+00:00,005XX W MONROE ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,06,1173053.0,1899838.0,2011,2018-02-10 15:50:01+00:00,41.88058568,-87.640023065,"(41.88058568, -87.640023065)",2024-10-24 15:55:20+00:00,
1374539,G082120,2001-02-09 12:10:00+00:00,005XX W MADISON ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,True,False,111,1,06,1173120.0,1900351.0,2001,2015-08-17 15:03:40+00:00,41.881991899,-87.639761826,"(41.881991899, -87.639761826)",2024-10-24 15:55:20+00:00,
1324250,G018891,2001-01-09 15:00:00+00:00,001XX S WACKER DR,0820,THEFT,$500 AND UNDER,OTHER,False,False,111,1,06,1173851.0,1899416.0,2001,2015-08-17 15:03:40+00:00,41.879409958,-87.63710548,"(41.879409958, -87.63710548)",2024-10-24 15:55:20+00:00,
1483397,G221176,2001-04-18 10:30:00+00:00,001XX N FRANKLIN ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,06,1174257.0,1901576.0,2001,2015-08-17 15:03:40+00:00,41.885328082,-87.635550239,"(41.885328082, -87.635550239)",2024-10-24 15:55:20+00:00,
8268550,HT479451,2011-09-03 06:00:00+00:00,001XX S JEFFERSON ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,111,1,06,1172351.0,1899683.0,2011,2018-02-10 15:50:01+00:00,41.880175883,-87.642605304,"(41.880175883, -87.642605304)",2024-10-24 15:55:20+00:00,
3254417,HK274012,2002-05-01 12:00:00+00:00,001XX N CANAL ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,111,1,06,1173097.0,1901452.0,2002,2018-02-28 15:56:25+00:00,41.885013623,-87.63981361,"(41.885013623, -87.63981361)",2024-10-24 15:55:20+00:00,
3993911,HL352630,2005-05-09 12:00:00+00:00,005XX W MONROE ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,BANK,False,False,111,1,06,1172908.0,1899834.0,2005,2018-02-28 15:56:25+00:00,41.880577917,-87.640555606,"(41.880577917, -87.640555606)",2024-10-24 15:55:20+00:00,
8765908,HV440795,2012-08-21 18:30:00+00:00,0000X W RANDOLPH ST,0850,THEFT,ATTEMPT THEFT,RESTAURANT,True,False,111,1,06,1176046.0,1901283.0,2012,2018-02-10 15:50:01+00:00,41.884483968,-87.628989611,"(41.884483968, -87.628989611)",2024-10-24 15:55:20+00:00,
9891403,HX541861,2014-12-14 10:02:00+00:00,002XX N MICHIGAN AVE,0850,THEFT,ATTEMPT THEFT,CONSTRUCTION SITE,False,False,111,1,06,1177258.0,1901852.0,2014,2018-02-10 15:50:01+00:00,41.886017951,-87.624521781,"(41.886017951, -87.624521781)",2024-10-24 15:55:20+00:00,
8339738,HT573391,2011-11-03 17:30:00+00:00,001XX N CLINTON ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1172712.0,1900894.0,2011,2016-02-04 06:33:39+00:00,41.883490965,-87.641243905,"(41.883490965, -87.641243905)",2024-10-24 15:55:20+00:00,
9194254,HW339012,2013-06-28 08:45:00+00:00,0000X E LAKE ST,0860,THEFT,RETAIL THEFT,RESTAURANT,True,False,111,1,06,1176991.0,1901746.0,2013,2018-02-10 15:50:01+00:00,41.885733129,-87.625505463,"(41.885733129, -87.625505463)",2024-10-24 15:55:20+00:00,
5485148,HN306363,2007-04-26 13:09:00+00:00,007XX W JACKSON BLVD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,06,1171812.0,1898879.0,2007,2018-02-28 15:56:25+00:00,41.877981539,-87.644608125,"(41.877981539, -87.644608125)",2024-10-24 15:55:20+00:00,
11021297,JA352127,2017-07-17 18:05:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2017,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10946432,JA265768,2017-05-16 09:00:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1176338.0,1901346.0,2017,2018-02-10 15:50:01+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",2024-10-24 15:55:20+00:00,
10965347,JA287916,2017-06-01 12:00:00+00:00,001XX N CLARK ST,0860,THEFT,RETAIL THEFT,DRUG STORE,True,False,111,1,06,1175506.0,1901583.0,2017,2018-02-10 15:50:01+00:00,41.88531933,-87.630963524,"(41.88531933, -87.630963524)",2024-10-24 15:55:20+00:00,
10968191,JA291478,2017-06-03 19:40:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,True,False,111,1,06,1176352.0,1900927.0,2017,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
9980678,HY170390,2015-03-03 12:47:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2015,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
9987679,HY177810,2015-03-09 17:00:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2015,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10152996,HY342157,2015-07-15 17:30:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2015,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
9975623,HY164550,2015-02-26 11:10:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2015,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
12362981,JE226820,2021-05-10 20:17:00+00:00,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,06,1176582.0,1901291.0,2021,2021-05-17 15:40:21+00:00,41.884493832,-87.627021129,"(41.884493832, -87.627021129)",2024-10-24 15:55:20+00:00,
12444653,JE326712,2021-08-03 12:23:00+00:00,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,06,1176582.0,1901291.0,2021,2021-08-10 15:41:28+00:00,41.884493832,-87.627021129,"(41.884493832, -87.627021129)",2024-10-24 15:55:20+00:00,
12610393,JF134707,2022-02-04 12:54:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1176352.0,1900918.0,2022,2023-01-03 15:40:27+00:00,41.883475491,-87.627876969,"(41.883475491, -87.627876969)",2024-10-24 15:55:20+00:00,
11504612,JB512381,2018-11-11 19:26:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,06,1176352.0,1900927.0,2018,2018-11-18 16:11:31+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11544616,JB564894,2018-12-22 20:30:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1176338.0,1901346.0,2018,2018-12-29 16:06:33+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",2024-10-24 15:55:20+00:00,
11570962,JC121806,2019-01-18 16:00:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2019,2019-01-25 16:14:00+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11664821,JC235810,2019-04-23 20:11:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2019,2019-04-30 16:05:35+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11635551,JC200853,2019-03-26 20:44:00+00:00,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1176582.0,1901291.0,2019,2019-04-02 16:10:50+00:00,41.884493832,-87.627021129,"(41.884493832, -87.627021129)",2024-10-24 15:55:20+00:00,
11795020,JC393388,2019-08-15 11:00:00+00:00,003XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1177244.0,1902417.0,2019,2019-08-22 15:44:32+00:00,41.887568658,-87.624556055,"(41.887568658, -87.624556055)",2024-10-24 15:55:20+00:00,
11753320,JC343365,2019-07-10 20:35:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2019,2019-07-19 15:40:03+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11793247,JC391087,2019-08-13 17:19:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2019,2019-08-20 15:48:57+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11722519,JC306166,2019-06-12 19:48:00+00:00,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1176582.0,1901291.0,2019,2019-06-30 15:41:21+00:00,41.884493832,-87.627021129,"(41.884493832, -87.627021129)",2024-10-24 15:55:20+00:00,
13255767,JG478538,2023-10-23 19:45:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,06,1176352.0,1900927.0,2023,2023-10-31 15:41:39+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
13311573,JG545588,2023-12-18 11:09:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2023,2023-12-26 15:41:46+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
9350356,HW494094,2013-10-15 17:00:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2013,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
9977240,HY166312,2015-02-27 18:59:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2015,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
9977879,HY167277,2015-02-28 15:58:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2015,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10133467,HY322061,2015-06-30 12:20:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2015,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10338754,HY529607,2015-12-08 16:20:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2015,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10338686,HY529459,2015-12-08 13:00:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2015,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10277543,HY465513,2015-10-17 11:40:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2015,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10244487,HY432570,2015-09-21 16:40:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,111,1,06,1176352.0,1900927.0,2015,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10253973,HY441666,2015-09-28 13:25:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2015,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10171329,HY359199,2015-07-28 14:50:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2015,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10385795,HZ122185,2016-01-20 14:30:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2016,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10272398,HY460412,2015-10-13 12:30:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2015,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10171629,HY359665,2015-07-28 19:50:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,06,1176352.0,1900927.0,2015,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
12419939,JE296905,2021-07-09 16:25:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,06,1176352.0,1900927.0,2021,2021-07-16 15:40:30+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
12676765,JF215235,2022-04-17 18:17:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1176338.0,1901346.0,2022,2023-01-03 15:40:27+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",2024-10-24 15:55:20+00:00,
12657447,JF191820,2022-03-30 18:54:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,111,1,06,1176352.0,1900927.0,2022,2023-01-03 15:40:27+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11223068,JB141387,2018-02-04 22:39:00+00:00,0000X E LAKE ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,False,111,1,06,1176905.0,1901744.0,2018,2018-05-04 15:51:04+00:00,41.885729587,-87.625821329,"(41.885729587, -87.625821329)",2024-10-24 15:55:20+00:00,
11164208,JA531200,2017-11-30 14:35:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2017,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11169727,JA538348,2017-12-05 21:50:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,111,1,06,1176352.0,1900927.0,2017,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11097381,JA443831,2017-09-23 14:30:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,111,1,06,1176352.0,1900927.0,2017,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11173072,JA543038,2017-12-09 13:31:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1176352.0,1900918.0,2017,2018-02-10 15:50:01+00:00,41.883475491,-87.627876969,"(41.883475491, -87.627876969)",2024-10-24 15:55:20+00:00,
11053052,JA389591,2017-08-13 15:00:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2017,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11941549,JD104079,2020-01-04 13:08:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,111,1,06,1176352.0,1900918.0,2020,2020-01-11 15:40:52+00:00,41.883475491,-87.627876969,"(41.883475491, -87.627876969)",2024-10-24 15:55:20+00:00,
11928695,JC555556,2019-12-21 14:45:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2019,2019-12-28 15:40:45+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11887115,JC504776,2019-11-09 19:47:00+00:00,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1176615.0,1901291.0,2019,2019-11-16 15:44:49+00:00,41.884493086,-87.62689995,"(41.884493086, -87.62689995)",2024-10-24 15:55:20+00:00,
11927772,JC554278,2019-12-20 17:50:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,111,1,06,1176352.0,1900927.0,2019,2019-12-27 15:40:46+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11952254,JD116537,2020-01-15 11:40:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2020,2020-01-22 15:42:38+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
13336894,JH114033,2024-01-12 20:32:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2024,2024-01-20 15:41:56+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
13355555,JH136072,2024-01-30 20:50:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2024,2024-02-25 15:40:41+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
13372061,JH156258,2024-02-17 19:49:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2024,2024-02-25 15:41:23+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
13447441,JH247364,2024-05-02 11:27:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,06,1176352.0,1900918.0,2024,2024-05-10 15:41:51+00:00,41.883475491,-87.627876969,"(41.883475491, -87.627876969)",2024-10-24 15:55:20+00:00,
13453230,JH254477,2024-05-07 20:16:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2024,2024-05-15 15:41:44+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
13481171,JH289105,2024-06-02 13:19:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,111,1,06,1176352.0,1900927.0,2024,2024-06-10 15:46:52+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
13491828,JH301916,2024-06-11 16:36:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2024,2024-06-19 15:41:57+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
8728569,HV404745,2012-07-28 17:40:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,06,1176352.0,1900927.0,2012,2016-02-04 06:33:39+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
9628886,HX279627,2014-05-28 11:30:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2014,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
9508671,HX163921,2014-02-25 11:15:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2014,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
9484215,HX137710,2014-02-03 14:00:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2014,2016-02-04 06:33:39+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
9551559,HX203521,2014-03-29 16:10:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2014,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
9591671,HX242291,2014-04-29 19:19:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2014,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
12697949,JF240961,2022-05-10 20:14:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2022,2023-01-03 15:40:27+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
12633441,JF163409,2022-03-04 17:10:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1176352.0,1900918.0,2022,2023-01-03 15:40:27+00:00,41.883475491,-87.627876969,"(41.883475491, -87.627876969)",2024-10-24 15:55:20+00:00,
12988747,JG159773,2023-02-19 18:50:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,06,1176352.0,1900927.0,2023,2023-08-19 15:40:26+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
12999578,JG172733,2023-03-03 13:01:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,111,1,06,1176352.0,1900927.0,2023,2023-08-19 15:40:26+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10467122,HZ206176,2016-03-29 20:45:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2016,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10554113,HZ300281,2016-06-09 12:00:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2016,2018-02-10 15:50:01+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
10556462,HZ303334,2016-06-11 17:23:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1176352.0,1900918.0,2016,2018-02-10 15:50:01+00:00,41.883475491,-87.627876969,"(41.883475491, -87.627876969)",2024-10-24 15:55:20+00:00,
10562229,HZ309303,2016-06-15 20:35:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,06,1176338.0,1901346.0,2016,2018-02-10 15:50:01+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",2024-10-24 15:55:20+00:00,
2684096,HJ304639,2003-04-09 17:00:00+00:00,0000X N RIVERSIDE PLZ,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1173412.0,1900435.0,2003,2018-02-28 15:56:25+00:00,41.88221592,-87.638687118,"(41.88221592, -87.638687118)",2024-10-24 15:55:20+00:00,
11336170,JB291597,2018-05-18 21:30:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1176352.0,1900927.0,2018,2018-06-06 15:51:45+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11355027,JB316354,2018-06-10 22:00:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,OTHER,False,False,111,1,06,1176352.0,1900918.0,2018,2018-06-24 15:47:52+00:00,41.883475491,-87.627876969,"(41.883475491, -87.627876969)",2024-10-24 15:55:20+00:00,
11272301,JB206549,2018-03-31 14:30:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,06,1176352.0,1900927.0,2018,2018-05-04 15:51:04+00:00,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",2024-10-24 15:55:20+00:00,
11389659,JB362135,2018-07-23 17:15:00+00:00,0000X E RANDOLPH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1176572.0,1901291.0,2018,2018-07-30 15:52:24+00:00,41.884494058,-87.62705785,"(41.884494058, -87.62705785)",2024-10-24 15:55:20+00:00,
12080558,JD265924,2020-06-16 12:45:00+00:00,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,06,1176338.0,1901346.0,2020,2020-06-23 15:41:32+00:00,41.884650262,-87.627915459,"(41.884650262, -87.627915459)",2024-10-24 15:55:20+00:00,
